Job Title,Company Name,Salary Min,Salary Max,Location,Experience Level,Contract Type,Contract Time,Created,Description,Skills,Source Platform,Search Title
Commercial Business Intelligence Analyst,Shaw Industries Inc,66705.44,66705.44,"Dalton, Whitfield County",,,,2025-11-21T15:31:17Z,"Job Title Commercial Business Intelligence Analyst Position Overview This position will be a part of the Commercial Business Intelligence team, which resides within the Commercial Strategy and Insights group. The BI Analyst will be a leader in supporting the Commercial Sales and Marketing organization by building, maintaining, and improving key platforms for insight development and decision making. They will be a steward of Commercial Business data, delivering high quality insights for both ope…",IT Jobs,Adzuna,Business Intelligence Analyst
Business Intelligence Analyst III,Chewy,94498.29,94498.29,"Plantation, Broward County",,permanent,full_time,2025-05-23T16:49:48Z,"Our Opportunity: Chewy is seeking a Business Intelligence Analysts III to demonstrate a wide set of technical and analytical skills to help us advance our data analytics and reporting initiatives for Fulfillment Network groups at Chewy in Boston, MA, Minneapolis, MN, Bellevue, WA or Plantation, FL . The expectations of the prospective candidate will be to drive the foundational operations metrics and reporting used by our leadership teams at all levels. In this role, you will support different …",Accounting & Finance Jobs,Adzuna,Business Intelligence Analyst
Business Intelligence Analyst III,Chewy,91939.36,91939.36,"Plantation, Broward County",,permanent,full_time,2025-05-23T16:46:52Z,"Our Opportunity: Chewy seeks a Business Intelligence Analyst III to apply a broad set of technical and analytical skills in enhancing our data analytics and reporting initiatives for Fulfillment Network teams at Chewy in Boston, MA, Minneapolis, MN, Bellevue, WA, or Plantation, FL. The candidate will contribute to foundational operational metrics and reports for leadership teams. They will work with different business units in fulfillment operations and supply chain to produce high-quality data…",IT Jobs,Adzuna,Business Intelligence Analyst
Business Intelligence Analyst III,Chewy,103895.98,103895.98,"Bellevue, King County",,permanent,full_time,2025-05-23T16:48:02Z,"Our Opportunity: Chewy seeks a Business Intelligence Analyst III to apply a broad set of technical and analytical skills in enhancing our data analytics and reporting initiatives for Fulfillment Network teams at Chewy in Boston, MA, Minneapolis, MN, Bellevue, WA, or Plantation, FL. The candidate will contribute to foundational operational metrics and reports for leadership teams. They will work with different business units in fulfillment operations and supply chain to produce high-quality data…",IT Jobs,Adzuna,Business Intelligence Analyst
Business Intelligence Analyst III,Chewy,100385.9,100385.9,"Bellevue, King County",,permanent,full_time,2025-05-23T16:46:52Z,"Our Opportunity: Chewy is seeking a Business Intelligence Analysts III to demonstrate a wide set of technical and analytical skills to help us advance our data analytics and reporting initiatives for Fulfillment Network groups at Chewy in Boston, MA, Minneapolis, MN, Bellevue, WA or Plantation, FL . The expectations of the prospective candidate will be to drive the foundational operations metrics and reporting used by our leadership teams at all levels. In this role, you will support different …",Accounting & Finance Jobs,Adzuna,Business Intelligence Analyst
Business Intelligence Analyst III,Chewy,100005.41,100005.41,"Bellevue, King County",,permanent,full_time,2025-05-23T16:46:52Z,"Our Opportunity: Chewy is seeking a Business Intelligence Analysts III to leverage a wide set of technical and analytical skills to help us advance our data analytics and reporting initiatives for Fulfillment Network groups at Chewy in Boston, MA, Minneapolis, MN, Bellevue, WA or Plantation, FL . The expectations of the prospective candidate will be to drive the foundational operations metrics and reporting used by our leadership teams at all levels. In this role, the ideal candidate will suppo…",Accounting & Finance Jobs,Adzuna,Business Intelligence Analyst
Business Intelligence Analyst III,Chewy,91411.3,91411.3,"Plantation, Broward County",,permanent,full_time,2025-05-23T16:48:26Z,"Our Opportunity: Chewy is seeking a Business Intelligence Analysts III to leverage a wide set of technical and analytical skills to help us advance our data analytics and reporting initiatives for Fulfillment Network groups at Chewy in Boston, MA, Minneapolis, MN, Bellevue, WA or Plantation, FL . The expectations of the prospective candidate will be to drive the foundational operations metrics and reporting used by our leadership teams at all levels. In this role, the ideal candidate will suppo…",Accounting & Finance Jobs,Adzuna,Business Intelligence Analyst
Business Intelligence Analyst III,Chewy,98061.77,98061.77,"South Boston, Suffolk County",,permanent,full_time,2025-05-23T16:48:26Z,"Our Opportunity: Chewy is seeking a Business Intelligence Analysts III to leverage a wide set of technical and analytical skills to help us advance our data analytics and reporting initiatives for Fulfillment Network groups at Chewy in Boston, MA, Minneapolis, MN, Bellevue, WA or Plantation, FL . The expectations of the prospective candidate will be to drive the foundational operations metrics and reporting used by our leadership teams at all levels. In this role, the ideal candidate will suppo…",Accounting & Finance Jobs,Adzuna,Business Intelligence Analyst
Business Intelligence Analyst III,Chewy,103544.24,103544.24,"Bellevue, King County",,permanent,full_time,2025-05-23T16:48:26Z,"Our Opportunity: Chewy is seeking a Business Intelligence Analysts III to leverage a wide set of technical and analytical skills to help us advance our data analytics and reporting initiatives for Fulfillment Network groups at Chewy in Boston, MA, Minneapolis, MN, Bellevue, WA or Plantation, FL . The expectations of the prospective candidate will be to drive the foundational operations metrics and reporting used by our leadership teams at all levels. In this role, the ideal candidate will suppo…",Accounting & Finance Jobs,Adzuna,Business Intelligence Analyst
Business Intelligence Analyst II,GoGuardian,115000,125000,US,,,,2025-09-28T08:43:55Z,"What We Do At GoGuardian, we’re helping build a future where all learners are ready and inspired to solve the world’s greatest challenges. Our award-winning system of learning solutions is purpose-built for K-12 and trusted by school leaders to promote effective teaching and equitable engagement while helping empower educators to keep students safe. What It’s Like to Work at GoGuardian We are an outcomes-focused learning company with a steadfast focus on improving learning environments, one cla…",IT Jobs,Adzuna,Business Intelligence Analyst
Senior Business Intelligence Analyst,Unity Technologies,94778.98,94778.98,"Edgewood, Orange County",,,,2025-11-21T15:03:04Z,"Orlando, FL, USA Senior Business Intelligence Analyst Location Orlando, FL, USA Department Data & Analytics Requisition ID JOBREQ-2515129 Role description The opportunity Join a high-impact growth organization on a mission to provide backward-looking analysis, forward-looking guidance, and actionable recommendations that power an effective marketing and sales engine. In the short term, you'll stand up reliable dashboards, establish KPIs, and deliver insights that optimize campaigns, conversion …","PR, Advertising & Marketing Jobs",Adzuna,Business Intelligence Analyst
Big Data Engineer,iSoftTek Solutions Inc,86406.44,86406.44,"Phoenix, Maricopa County",,contract,,2025-06-16T10:30:44Z,"Job Title: Big Data Engineer Job Location: Phoenix, AZ Job Type: Contract Job Description: iSoftTek Solutions Inc is seeking a talented Big Data Engineer to join our team. In this role, you will be responsible for developing and maintaining big data solutions and frameworks. You will work closely with cross-functional teams to design, implement, and optimize data processing and analytics systems utilizing Hadoop, Spark, and other big data technologies. Responsibilities: Design, develop, and imp…",IT Jobs,Adzuna,Big Data Engineer
Big Data Engineer,Genoa Employment Solutions,103651.73,103651.73,"Beaverton, Washington County",,contract,,2025-05-06T23:50:29Z,"FlexIT client is looking for a Big Data Engineer for 12 months contract in Beaverton, Oregon. Looking for Local Candidates. Will consider candidates who can move to Oregon. Top 3 Skills: Hadoop, Python, Spark Email resumes to hema@flexitglobal.com Job Description: You will be working on projects that build data artifacts to answer questions about consumer behavior, commerce trends, consumer touchpoint preferences and more Job Duties: Design and implement distributed data processing pipelines us…",IT Jobs,Adzuna,Big Data Engineer
Big Data Engineer,Cymertek,108995.92,108995.92,"Wolf Trap, Halifax County",,,,2025-11-15T19:12:20Z,"Big Data Engineer LOCATION Tysons, VA 22182 CLEARANCE TS/SCI Full Poly (Please note this position requires full U.S. Citizenship) KEY SUMMARY We are looking for a skilled and motivated Big Data Engineer to join our team and help build scalable, high-performance data systems. In this role, you will design, develop, and maintain data pipelines, ensure efficient data processing, and optimize data storage solutions to support business intelligence and analytics needs. You will work closely with cro…",IT Jobs,Adzuna,Big Data Engineer
Big Data Engineer,Cymertek,99118.11,99118.11,"Grovetown, Columbia County",,,,2025-11-15T12:34:59Z,"Big Data Engineer LOCATION Fort Eisenhower, GA 30905 CLEARANCE TS/SCI Full Poly (Please note this position requires full U.S. Citizenship) KEY SUMMARY We are looking for a skilled and motivated Big Data Engineer to join our team and help build scalable, high-performance data systems. In this role, you will design, develop, and maintain data pipelines, ensure efficient data processing, and optimize data storage solutions to support business intelligence and analytics needs. You will work closely…",IT Jobs,Adzuna,Big Data Engineer
Big Data Engineer,Cymertek,98428.3,98428.3,"Fort Sam Houston, Bexar County",,,,2025-11-15T17:47:12Z,"Big Data Engineer LOCATION San Antonio, TX 78208 CLEARANCE TS/SCI Full Poly (Please note this position requires full U.S. Citizenship) KEY SUMMARY We are looking for a skilled and motivated Big Data Engineer to join our team and help build scalable, high-performance data systems. In this role, you will design, develop, and maintain data pipelines, ensure efficient data processing, and optimize data storage solutions to support business intelligence and analytics needs. You will work closely wit…",IT Jobs,Adzuna,Big Data Engineer
Big Data Engineer,Cymertek,95235.63,95235.63,"Savage, Anne Arundel County",,,,2025-11-15T20:47:36Z,"Big Data Engineer LOCATION Annapolis Junction, MD 20701 CLEARANCE TS/SCI Full Poly (Please note this position requires full U.S. Citizenship) KEY SUMMARY We are looking for a skilled and motivated Big Data Engineer to join our team and help build scalable, high-performance data systems. In this role, you will design, develop, and maintain data pipelines, ensure efficient data processing, and optimize data storage solutions to support business intelligence and analytics needs. You will work clos…",IT Jobs,Adzuna,Big Data Engineer
Big Data Engineer,Cymertek,97727.55,97727.55,"Centennial, Arapahoe County",,,,2025-11-14T09:00:38Z,"Big Data Engineer LOCATION Aurora, CO 80014 CLEARANCE TS/SCI Full Poly (Please note this position requires full U.S. Citizenship) KEY SUMMARY We are looking for a skilled and motivated Big Data Engineer to join our team and help build scalable, high-performance data systems. In this role, you will design, develop, and maintain data pipelines, ensure efficient data processing, and optimize data storage solutions to support business intelligence and analytics needs. You will work closely with cro…",IT Jobs,Adzuna,Big Data Engineer
Big Data Engineer,Cymertek,100740.94,100740.94,"Wake Island, Honolulu",,,,2025-11-15T16:00:31Z,"Big Data Engineer LOCATION Honolulu, HI 96815 CLEARANCE TS/SCI Full Poly (Please note this position requires full U.S. Citizenship) KEY SUMMARY We are looking for a skilled and motivated Big Data Engineer to join our team and help build scalable, high-performance data systems. In this role, you will design, develop, and maintain data pipelines, ensure efficient data processing, and optimize data storage solutions to support business intelligence and analytics needs. You will work closely with c…",IT Jobs,Adzuna,Big Data Engineer
Big Data Engineer,Cymertek,107106.73,107106.73,"Reston, Fairfax County",,,,2025-11-15T21:15:13Z,"Big Data Engineer LOCATION Reston, VA 20190 CLEARANCE TS/SCI Full Poly (Please note this position requires full U.S. Citizenship) KEY SUMMARY We are looking for a skilled and motivated Big Data Engineer to join our team and help build scalable, high-performance data systems. In this role, you will design, develop, and maintain data pipelines, ensure efficient data processing, and optimize data storage solutions to support business intelligence and analytics needs. You will work closely with cro…",IT Jobs,Adzuna,Big Data Engineer
Big Data Engineer,Cymertek,92063.42,92063.42,"Chantilly, Fairfax County",,,,2025-11-15T12:58:11Z,"Big Data Engineer LOCATION Chantilly, VA 20151 CLEARANCE TS/SCI Full Poly (Please note this position requires full U.S. Citizenship) KEY SUMMARY We are looking for a skilled and motivated Big Data Engineer to join our team and help build scalable, high-performance data systems. In this role, you will design, develop, and maintain data pipelines, ensure efficient data processing, and optimize data storage solutions to support business intelligence and analytics needs. You will work closely with …",IT Jobs,Adzuna,Big Data Engineer
Big Data Engineer,Blend360,69889.63,69889.63,"Woodstock, Howard County",,,full_time,2024-08-08T09:43:46Z,"BLEND360 is an award-winning, new breed Data Science Solutions Company focused on powering exceptional results to our Fortune 500 clients. We are a growing company—born at the intersection of advanced analytics, data and technology We are looking for Data Engineers who love building and pioneering while solving business problems in a fast-paced, collaborative environment . Our new Data Engineer will be in the forefront of driving major projects within BLEND360. We are looking for a self-startin…",IT Jobs,Adzuna,Big Data Engineer
Big Data Engineer,SAIC,118301.44,118301.44,"Washington, Washington, D.C.",,contract,,2025-10-05T07:20:18Z,"Active TS/SCI with Polygraph Bachelor's degree in Information Technology, Cybersecurity, Computer Science, Information Systems, Data Science, or Software Engineering and 14 years or more relevant experience (will consider an additional 4 years of relevant experience in lieu of degree) One Active Certification\: CCISO, CISM, CISSP, GSLC, SSCP or GSEC Expertise in designing, implementing, and managing Big Data solutions using Hadoop, Spark, and data streaming technologies Proven experience optimi…",IT Jobs,Adzuna,Big Data Engineer
Big Data Engineer,SAIC,141471.8,141471.8,"Washington, D.C., US",,,,2025-10-03T19:29:21Z,"Description SAIC is seeking Big Data Engineers to join the Machine-assisted Analytic Rapid-repository System (MARS) Advanced Development Operations (DevOps) and Sustainment Support (ADOS) program and provide on-site technical support to facilitate operations of critical MARS infrastructure and services. This effort focuses on providing a comprehensive set of System/ Software Engineering and IT Services to maintain, sustain, enhance, and improve/ modernize MARS. This position will be located in …",IT Jobs,Adzuna,Big Data Engineer
Big Data Engineer,Sapphire Software Solutions,117277.08,117277.08,"West Loop, Chicago",,contract,full_time,2024-08-08T09:46:13Z,"Hello  Hope you're doing well. I’ll get right to it. I am looking to hire an SR. Big Data Developer who has exp working with, Spark, Scala, Databricks, SQL, Azure (nice to have). This is a project with our partner In IN . We already have someone working on this team and are looking to add one more to the existing team. If this role isn’t up your alley, I have a plethora of other roles with our Clients/vendors that I can review with you. If you're in the market, please feel free to reach out to …",IT Jobs,Adzuna,Big Data Engineer
Big Data Engineer,Genoa Employment Solutions,101337.69,101337.69,"Beaverton, Washington County",,contract,,2025-05-06T23:59:33Z,"FlexIT client is looking for a Big Data Engineer, 12 months contract role in Beaverton, Oregon. Key Skills: Big Data, Spark, Hiva, Python, Scala, Java, RESTful APIs, OpenAPI, NoSQL/DynamoDB/Cassandra, Apache/Kafka Here are some tasks that you could do day to day: Design and implement distributed data processing pipelines using Spark, Hive, Python, and other tools and languages prevalent in the Hadoop ecosystem. You will be given the opportunity to own the design and implementation. You will col…",IT Jobs,Adzuna,Big Data Engineer
Big Data Engineer,Tavily,117613.77,117613.77,"San Francisco, California",,,full_time,2025-09-21T22:25:59Z,"As a Big Data Engineer at Tavily, you’ll work at the heart of our systems, shaping the data backbone that powers real-time AI agents. From managing billions of records across NoSQL and SQL databases to optimizing high-throughput pipelines, your work will help our models think faster, our agents act smarter, and our users get answers in real time. What You’ll Do: Design and build scalable, production-grade data pipelines using Airflow, dbt, and PySpark. Architect and manage large-scale Data Lake…",IT Jobs,Adzuna,Big Data Engineer
Big Data Engineer,Akkodis,121645.82,121645.82,"Plano, Madison County",,,,2025-11-02T23:09:36Z,"Job Description Job Description Akkodis is seeking a Big Data Engineer for a Contract job with a client in Plano, TX (Hybrid) . The ideal candidate must have strong expertise in the Hadoop ecosystem and RDBMS, with a solid understanding of data processing, storage, and analysis. Rate Range: $60/hour to $67/hour; The rate may be negotiable based on experience, education, geographic location, and other factors. Big Data Engineer job responsibilities include: Design and develop data processing and…",IT Jobs,Adzuna,Big Data Engineer
Big Data Engineer,Akkodis,135474.25,135474.25,"Plano, Madison County",,,,2025-11-03T11:31:57Z,"Job Description Job Description Akkodis is seeking a Big Data Engineer for a Contract job with a client in Plano, TX(Hybrid) . Responsibilities include developing processes to interact with HDFS and Oracle, creating workflows using Autosys, and ensuring ML/AI models are production-ready while working in an agile environment. Rate Range: $60/hour to $70/hour; The rate may be negotiable based on experience, education, geographic location, and other factors. Big Data Engineer job responsibilities …",IT Jobs,Adzuna,Big Data Engineer
Big Data Engineer,Orion Innovation,87852.05,87852.05,"Edison, Middlesex County",,,,2024-08-07T08:29:06Z,"Orion Innovation is a premier, award-winning, global business and technology services firm. Orion delivers game-changing business transformation and product development rooted in digital strategy, experience design, and engineering, with a unique combination of agility, scale, and maturity. We work with a wide range of clients across many industries including financial services, professional services, telecommunications and media, consumer products, automotive, industrial automation, profession…",IT Jobs,Adzuna,Big Data Engineer
Big Data Engineer,Hexaware,111140.27,111140.27,US,,,,2025-11-26T12:30:13Z,"Description Job Description: 1. 3-5 years in Data platform engineering 2. Experience with CI/CD, laC(Terraform) and containerization with Docker/Kubernetes 3. Hands on experience building backend applications like APIs, Services etc 4. Proven track record in building scalable Data Engineering pipelines using Python, SQL, DBT Core/Cloud. 5. Experience working with MWAA (Airflow) or similar cloud based Data Engineering Orchestration Tool 6. Experience working with cloud ecosystems like AWS, Azure…",IT Jobs,Adzuna,Big Data Engineer
Big Data Engineer,Uber,146097.69,146097.69,"Daly City, San Mateo County",,,full_time,2025-05-29T15:49:01Z,"Job Responsibilities: Work with tech and product teams to develop new tools and systems to support the growth of the business Create and optimize our data pipeline architecture Build data access platform for our data science and tech teams Design and implement modernized ETL through cloud-based solutions Design and develop large-scale data structures for business intelligence analytics by using data mining tools Write reliable software to ingest, transform and distribute data into our internal …",IT Jobs,Adzuna,Big Data Engineer
Big Data Engineer,Forhyre,139624.25,139624.25,"Rolling Meadows, Cook County",,,,2022-09-15T13:56:15Z,"Looking for an experienced Senior Big Data Developer Experience: 8 - 10 years Job Location: Rolling Meadows, IL Requirements Primary / Essential Skills : SPARK with Scala or Python Secondary / Optional Skills : AWS, UNIX & SQL Looking for an experienced Senior Big Data Developer who will be responsible for, Technical leadership in driving solutions and hands on contributions To build new cloud based ingestion, transformation and data movement applications To migrate / modernize legacy data plat…",IT Jobs,Adzuna,Big Data Engineer
Big Data Engineer,Forhyre,80000,150000,"Illinois, US",,,,2022-09-15T13:56:15Z,"Looking for an experienced Senior Big Data Developer Experience: 8 - 10 years Job Location: Rolling Meadows, IL Requirements Primary / Essential Skills : SPARK with Scala or Python Secondary / Optional Skills : AWS, UNIX & SQL Looking for an experienced Senior Big Data Developer who will be responsible for, Technical leadership in driving solutions and hands on contributions To build new cloud based ingestion, transformation and data movement applications To migrate / modernize legacy data plat…",IT Jobs,Adzuna,Big Data Engineer
Big Data Engineer,Forhyre,131821.7,131821.7,"Rolling Meadows, Cook County",,,,2025-11-02T23:36:11Z,"Job Description Job Description Looking for an experienced Senior Big Data Developer Experience: 8 - 10 years Job Location: Rolling Meadows, IL Requirements Primary / Essential Skills : SPARK with Scala or Python Secondary / Optional Skills : AWS, UNIX & SQL Looking for an experienced Senior Big Data Developer who will be responsible for, Technical leadership in driving solutions and hands on contributions To build new cloud based ingestion, transformation and data movement applications To migr…",IT Jobs,Adzuna,Big Data Engineer
Big Data Engineer,Hexaware,113326.38,113326.38,US,,,full_time,2025-11-14T09:13:32Z,"Description JD: Experience with big data processing and distributed computing systems like Spark. • Implement ETL pipelines and data transformation processes. • Ensure data quality and integrity in all data processing workflows. • Troubleshoot and resolve issues related to PySpark applications and workflows. • Understand source, dependencies and data flow from converted PySpark code. • Strong programming skills in Python and SQL. • Experience with big data technologies like Hadoop, Hive, and Ka…",IT Jobs,Adzuna,Big Data Engineer
Big Data Engineer - Onsite,Saransh Inc,84429.95,84429.95,"Mountain View, Santa Clara County",,,,2025-11-24T14:52:42Z,Min of 7 years working with Apache Flink and Apache Spark 5 years' experience with Java Strong expertise in Python Expertise developing new pipelines Adept at supporting and enhancing existing pipelines Strong experience with AWS Stack,IT Jobs,Adzuna,Big Data Engineer
Senior Big Data Engineer,TP-Link Systems Inc.,150000,180000,"Irvine, Orange County",,,full_time,2025-06-13T16:28:48Z,"ABOUT US: Headquartered in the United States, TP-Link Systems Inc. is a global provider of reliable networking devices and smart home products, consistently ranked as the world’s top provider of Wi-Fi devices. The company is committed to delivering innovative products that enhance people’s lives through faster, more reliable connectivity. With a commitment to excellence, TP-Link serves customers in over 170 countries and continues to grow its global footprint. We believe technology changes the …",IT Jobs,Adzuna,Big Data Engineer
Senior Big Data Engineer,Genoa Employment Solutions,92768.67,92768.67,"Beaverton, Washington County",,,,2025-05-06T21:15:11Z,"Were looking to expand our Big Data Engineering team to keep pace. As a Sr. Big Data Engineer, you will work with a variety of talented teammates and be a driving force in technical initiatives that will accelerate analytics. You will be working on projects that build data artifacts to answer questions about consumer behavior, commerce trends, consumer touchpoint preferences and more!",Engineering Jobs,Adzuna,Big Data Engineer
Senior Big Data Engineer,Shein,130800,226800,"San Diego, San Diego County",,,full_time,2025-10-19T08:41:52Z,"About SHEIN SHEIN is a global online fashion and lifestyle retailer, offering SHEIN branded apparel and products from a global network of vendors, all at affordable prices. Headquartered in Singapore, with more than 15,000 employees operating from offices around the world, SHEIN is committed to making the beauty of fashion accessible to all, promoting its industry-leading, on-demand production methodology, for a smarter, future-ready industry. Position Summary: Big Data team has a unique opport…",IT Jobs,Adzuna,Big Data Engineer
Senior Big Data Engineer,System One,92998.1,92998.1,"Pittsburgh, Allegheny County",,contract,,2025-09-07T22:03:44Z,"Big Data Engineer Reason for Open Position: Tenure backfill Position Location: Most preferred: Pittsburgh, PA – Two PNC Plaza, 620 Liberty Ave Secondary: Cleveland, OH – Strongsville Technology Center, 8100 Mohawk Dr. Work Arrangement: In-office (some flexibility may be available in the future) Travel: If based in Ohio, may need to travel to Pittsburgh 1x per month (or every 2 months) Schedule: Monday–Friday (some weekend flexibility depending on project urgency) Working Hours: 8 AM – 5 PM EST,…",IT Jobs,Adzuna,Big Data Engineer
Senior Big Data Engineer,System One,127754.64,127754.64,"Bloomfield, Allegheny County",,,,2025-11-08T01:20:21Z,"Big Data Engineer Reason for Open Position: Tenure backfill Position Location: Most preferred: Pittsburgh, PA – Two PNC Plaza, 620 Liberty Ave Secondary: Cleveland, OH – Strongsville Technology Center, 8100 Mohawk Dr. Work Arrangement: In-office (some flexibility may be available in the future) Travel: If based in Ohio, may need to travel to Pittsburgh 1x per month (or every 2 months) Schedule: Monday–Friday (some weekend flexibility depending on project urgency) Working Hours: 8 AM – 5 PM EST,…",IT Jobs,Adzuna,Big Data Engineer
Senior Big Data Engineer,System One,106235.62,106235.62,"Pittsburgh, Allegheny County",,contract,,2025-09-03T22:02:06Z,"Position Title: Senior Big Data Engineer Position Location: Pittsburgh Provide locations/flexible work by preference: Most preferred - Pittsburgh PA - Two PNC Plaza, 620 Liberty Ave, Pittsburgh, PA 15222; Second - Cleveland OH - Strongsville Technology Center, 8100 Mohawk Dr., Strongsville, OH 44136 Ability to work remote: In office, some flexibility could be available in the future Travel: If in Ohio, could have to travel to Pittsburgh - 1 a month, or 1 every two months Target Start Date: 8/1 …",IT Jobs,Adzuna,Big Data Engineer
Senior Big Data Engineer,System One,151940.73,151940.73,"Bloomfield, Allegheny County",,,,2025-11-04T01:01:25Z,"Position Title: Senior Big Data Engineer Position Location: Pittsburgh Provide locations/flexible work by preference: Most preferred - Pittsburgh PA - Two PNC Plaza, 620 Liberty Ave, Pittsburgh, PA 15222; Second - Cleveland OH - Strongsville Technology Center, 8100 Mohawk Dr., Strongsville, OH 44136 Ability to work remote: In office, some flexibility could be available in the future Travel: If in Ohio, could have to travel to Pittsburgh - 1 a month, or 1 every two months Target Start Date: 8/1 …",IT Jobs,Adzuna,Big Data Engineer
Senior Big Data Engineer,Roberts Recruiting,110000,150000,"North Cambridge, Middlesex County",,,,2024-08-07T08:29:46Z,"We are launching exciting products such as our new Wireless Headphone and WIFI Speakers that are Connected to the Cloud. Come be part of a new team focused on driving business value from the insights gained from these Connected Products! We are looking for a Senior Big Data Engineer to join our Big Data Analytics Platform team. In this role, you will be responsible for designing, developing, deploying and supporting the data ingestion pipeline from our Connected Products. In this role, you will…",IT Jobs,Adzuna,Big Data Engineer
Senior Big Data Engineer,System One,108047.09,108047.09,"Pittsburgh, Allegheny County",,,,2025-09-10T09:59:39Z,"Big Data Engineer Reason for Open Position: Tenure backfill Position Location:  Most preferred: Pittsburgh, PA - Two PNC Plaza, 620 Liberty Ave  Secondary: Cleveland, OH - Strongsville Technology Center, 8100 Mohawk Dr. Work Arrangement: In-office (some flexibility may be available in the future) Travel: If based in Ohio, may need to travel to Pittsburgh 1x per month (or every 2 months) Schedule: Monday-Friday (some weekend flexibility depending on project urgency) Working Hours: 8 AM - 5 PM ES…",IT Jobs,Adzuna,Big Data Engineer
Senior Big Data Engineer,System One,120452.4,120452.4,"Pittsburgh, Allegheny County",,,,2025-09-05T09:30:01Z,"Position Title: Senior Big Data Engineer Position Location: Pittsburgh Provide locations/flexible work by preference: Most preferred - Pittsburgh PA - Two PNC Plaza, 620 Liberty Ave, Pittsburgh, PA 15222; Second - Cleveland OH - Strongsville Technology Center, 8100 Mohawk Dr., Strongsville, OH 44136 Ability to work remote: In office, some flexibility could be available in the future Travel: If in Ohio, could have to travel to Pittsburgh - 1 a month, or 1 every two months Target Start Date: 8/1 …",IT Jobs,Adzuna,Big Data Engineer
Senior Big Data Engineer,Highmark Health,109190.79,109190.79,"Douglas, Juneau",,,,2025-10-22T19:40:14Z,"Company : enGen Job Description : JOB SUMMARY This job is responsible for designing and engineering data solutions for the enterprise and, working closely with business, analytic and IT stakeholders, assists with the development and maintenance of these solutions. This includes coding data ingestion pipelines, transformations and delivery programs/logic for people and systems to access data for operational and/or analytic needs. Duties include but are not limited to the coding, testing, and imp…",IT Jobs,Adzuna,Big Data Engineer
Senior Big Data Engineer,Highmark Health,95391.88,95391.88,"Springfield, Sangamon County",,,,2025-10-22T15:27:23Z,"Company : enGen Job Description : JOB SUMMARY This job is responsible for designing and engineering data solutions for the enterprise and, working closely with business, analytic and IT stakeholders, assists with the development and maintenance of these solutions. This includes coding data ingestion pipelines, transformations and delivery programs/logic for people and systems to access data for operational and/or analytic needs. Duties include but are not limited to the coding, testing, and imp…",IT Jobs,Adzuna,Big Data Engineer
Senior Big Data Engineer,Highmark Health,92314.7,92314.7,"Penbrook, Dauphin County",,,,2025-10-22T15:26:49Z,"Company : enGen Job Description : JOB SUMMARY This job is responsible for designing and engineering data solutions for the enterprise and, working closely with business, analytic and IT stakeholders, assists with the development and maintenance of these solutions. This includes coding data ingestion pipelines, transformations and delivery programs/logic for people and systems to access data for operational and/or analytic needs. Duties include but are not limited to the coding, testing, and imp…",IT Jobs,Adzuna,Big Data Engineer
Senior Big Data Engineer,Highmark Health,94208.45,94208.45,"Capitol, Richmond",,,,2025-10-22T15:26:39Z,"Company : enGen Job Description : JOB SUMMARY This job is responsible for designing and engineering data solutions for the enterprise and, working closely with business, analytic and IT stakeholders, assists with the development and maintenance of these solutions. This includes coding data ingestion pipelines, transformations and delivery programs/logic for people and systems to access data for operational and/or analytic needs. Duties include but are not limited to the coding, testing, and imp…",IT Jobs,Adzuna,Big Data Engineer
Senior Big Data Engineer,Highmark Health,94353.93,94353.93,"Tallahassee, Leon County",,,,2025-10-22T15:24:28Z,"Company : enGen Job Description : JOB SUMMARY This job is responsible for designing and engineering data solutions for the enterprise and, working closely with business, analytic and IT stakeholders, assists with the development and maintenance of these solutions. This includes coding data ingestion pipelines, transformations and delivery programs/logic for people and systems to access data for operational and/or analytic needs. Duties include but are not limited to the coding, testing, and imp…",IT Jobs,Adzuna,Big Data Engineer
Senior Big Data Engineer,Highmark Health,99738.34,99738.34,"Lansing, Ingham County",,,,2025-10-22T19:29:45Z,"Company : enGen Job Description : JOB SUMMARY This job is responsible for designing and engineering data solutions for the enterprise and, working closely with business, analytic and IT stakeholders, assists with the development and maintenance of these solutions. This includes coding data ingestion pipelines, transformations and delivery programs/logic for people and systems to access data for operational and/or analytic needs. Duties include but are not limited to the coding, testing, and imp…",IT Jobs,Adzuna,Big Data Engineer
Senior Big Data Engineer,Highmark Health,109804.6,109804.6,"Archer, Laramie County",,,,2025-10-22T19:29:05Z,"Company : enGen Job Description : JOB SUMMARY This job is responsible for designing and engineering data solutions for the enterprise and, working closely with business, analytic and IT stakeholders, assists with the development and maintenance of these solutions. This includes coding data ingestion pipelines, transformations and delivery programs/logic for people and systems to access data for operational and/or analytic needs. Duties include but are not limited to the coding, testing, and imp…",IT Jobs,Adzuna,Big Data Engineer
Senior Big Data Engineer,Highmark Health,142957.98,142957.98,"Pierre, Hughes County",,,,2025-10-22T19:52:28Z,"Company : enGen Job Description : JOB SUMMARY This job is responsible for designing and engineering data solutions for the enterprise and, working closely with business, analytic and IT stakeholders, assists with the development and maintenance of these solutions. This includes coding data ingestion pipelines, transformations and delivery programs/logic for people and systems to access data for operational and/or analytic needs. Duties include but are not limited to the coding, testing, and imp…",IT Jobs,Adzuna,Big Data Engineer
